id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,Clase de edad,Perfil
4630,40.0,admin.,divorced,secondary,no,2129,no,no,cellular,30,apr,452,1,-1,0,unknown,yes,35-44,Adultxs
4631,46.0,technician,single,secondary,no,874,no,no,cellular,19,nov,819,3,-1,0,unknown,yes,45-54,Divorciadxs
4632,59.0,entrepreneur,married,secondary,no,496,no,no,cellular,22,oct,738,3,183,1,success,yes,55-64,Gen Z & Boomers
4633,34.0,technician,married,tertiary,no,1539,yes,no,cellular,15,jun,441,1,56,1,other,yes,25-34,Millenials
4634,49.0,management,divorced,tertiary,no,348,no,no,cellular,30,oct,125,1,-1,0,unknown,yes,45-54,Divorciadxs
4635,28.0,management,single,tertiary,no,1287,yes,no,cellular,26,feb,65,1,-1,0,unknown,yes,25-34,Millenials
4636,56.0,management,married,tertiary,no,12356,yes,no,cellular,26,may,410,1,551,5,other,yes,55-64,Gen Z & Boomers
4637,28.0,technician,single,secondary,no,5763,no,yes,cellular,5,mar,196,2,-1,0,unknown,yes,25-34,Millenials
4638,33.0,blue-collar,married,secondary,no,-267,yes,no,cellular,20,apr,1030,3,-1,0,unknown,yes,25-34,Millenials
4639,37.0,unemployed,single,secondary,no,443,no,no,cellular,29,jan,1600,1,-1,0,unknown,yes,35-44,Adultxs
4640,38.0,services,married,secondary,no,934,yes,no,cellular,14,may,715,1,-1,0,unknown,yes,35-44,Adultxs
4641,25.0,technician,single,secondary,no,4859,no,no,cellular,12,jan,227,1,-1,0,unknown,yes,25-34,Millenials
4642,74.0,retired,married,tertiary,no,1843,no,no,cellular,15,sep,251,2,184,3,success,yes,65+,Gen Z & Boomers
4643,42.0,unemployed,married,secondary,no,1289,no,no,cellular,15,jul,250,4,415,2,failure,yes,35-44,Adultxs
4644,29.0,housemaid,single,tertiary,no,19,no,no,cellular,3,dec,274,1,230,1,success,yes,25-34,Millenials
4645,60.0,retired,married,secondary,no,8332,no,no,cellular,16,mar,279,1,194,7,other,yes,55-64,Gen Z & Boomers
4646,41.0,blue-collar,married,secondary,no,5517,yes,no,cellular,10,jul,584,1,-1,0,unknown,yes,35-44,Adultxs
4647,51.0,admin.,married,secondary,no,949,no,no,cellular,5,aug,1092,1,-1,0,unknown,yes,45-54,Divorciadxs
4648,49.0,blue-collar,married,primary,no,-157,yes,no,cellular,7,jul,491,3,-1,0,unknown,yes,45-54,Divorciadxs
4649,41.0,management,married,tertiary,no,254,no,no,cellular,9,jun,183,2,294,2,failure,yes,35-44,Adultxs
4650,31.0,blue-collar,married,secondary,no,136,no,no,cellular,12,may,228,2,267,1,failure,yes,25-34,Millenials
4651,25.0,admin.,single,secondary,no,285,no,no,cellular,3,jul,658,3,-1,0,unknown,yes,25-34,Millenials
4652,32.0,management,divorced,tertiary,no,874,no,no,cellular,12,aug,1282,6,-1,0,unknown,yes,25-34,Millenials
4653,73.0,retired,married,tertiary,no,1641,yes,no,cellular,27,feb,49,2,-1,0,unknown,yes,65+,Gen Z & Boomers
4654,31.0,management,single,secondary,no,1088,yes,no,cellular,8,apr,575,2,-1,0,unknown,yes,25-34,Millenials
4655,32.0,student,single,tertiary,no,1138,no,no,telephone,10,feb,402,3,-1,0,unknown,yes,25-34,Millenials
4656,27.0,student,single,tertiary,no,13107,yes,no,cellular,6,apr,661,1,314,2,failure,yes,25-34,Millenials
4657,60.0,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,415,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4658,34.0,admin.,married,tertiary,no,142,yes,no,cellular,13,may,459,1,-1,0,unknown,yes,25-34,Millenials
4659,43.0,admin.,single,secondary,no,733,yes,no,cellular,19,nov,1102,3,-1,0,unknown,yes,35-44,Adultxs
4660,31.0,entrepreneur,single,tertiary,yes,-405,yes,yes,cellular,13,aug,703,2,-1,0,unknown,yes,25-34,Millenials
4661,42.0,management,single,tertiary,no,11008,no,no,cellular,28,jul,822,6,405,1,success,yes,35-44,Adultxs
4662,27.0,services,single,secondary,no,246,no,no,cellular,17,jun,453,2,-1,0,unknown,yes,25-34,Millenials
4663,57.0,retired,married,tertiary,no,0,yes,yes,unknown,28,may,648,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4664,30.0,management,single,tertiary,no,536,no,no,cellular,14,jan,362,2,91,2,success,yes,25-34,Millenials
4665,45.0,admin.,divorced,tertiary,no,1506,no,no,cellular,28,jul,365,4,-1,0,unknown,yes,45-54,Divorciadxs
4666,49.0,admin.,single,secondary,no,716,yes,no,unknown,15,may,1257,3,-1,0,unknown,yes,45-54,Divorciadxs
4667,31.0,management,single,tertiary,no,354,no,no,cellular,21,apr,242,2,-1,0,unknown,yes,25-34,Millenials
4668,41.0,management,divorced,tertiary,no,1757,no,no,cellular,22,apr,314,1,239,13,failure,yes,35-44,Adultxs
4669,57.0,technician,married,secondary,no,7554,no,no,telephone,28,oct,141,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4670,57.0,management,divorced,unknown,no,854,no,no,cellular,6,oct,480,1,40,5,success,yes,55-64,Gen Z & Boomers
4671,58.0,retired,married,secondary,no,1230,no,no,cellular,20,may,420,1,87,1,failure,yes,55-64,Gen Z & Boomers
4672,54.0,management,married,tertiary,no,1303,no,no,cellular,3,feb,1635,1,-1,0,unknown,yes,45-54,Divorciadxs
4673,36.0,management,married,tertiary,no,93,no,no,cellular,12,jul,262,2,182,7,failure,yes,35-44,Adultxs
4674,53.0,services,divorced,primary,no,-291,yes,yes,unknown,7,may,591,1,-1,0,unknown,yes,45-54,Divorciadxs
4675,34.0,admin.,married,tertiary,no,69,no,yes,cellular,3,aug,263,3,251,3,success,yes,25-34,Millenials
4676,27.0,unemployed,single,secondary,no,771,no,no,cellular,21,oct,181,1,302,3,other,yes,25-34,Millenials
4677,41.0,services,single,secondary,no,-675,yes,yes,cellular,18,mar,147,4,-1,0,unknown,yes,35-44,Adultxs
4678,62.0,technician,married,secondary,no,973,no,no,cellular,2,feb,326,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4679,27.0,blue-collar,single,primary,no,377,no,no,cellular,19,feb,645,2,-1,0,unknown,yes,25-34,Millenials
4680,37.0,technician,married,secondary,no,480,no,no,cellular,22,oct,344,2,182,8,other,yes,35-44,Adultxs
4681,22.0,student,single,secondary,no,552,no,no,cellular,1,sep,327,1,-1,0,unknown,yes,18-24,Gen Z & Boomers
4682,27.0,student,single,tertiary,no,3733,yes,no,telephone,13,feb,299,6,-1,0,unknown,yes,25-34,Millenials
4683,30.0,services,single,secondary,no,-158,yes,no,cellular,12,may,426,1,370,2,failure,yes,25-34,Millenials
4684,28.0,admin.,single,secondary,no,136,no,no,cellular,16,jun,355,1,-1,0,unknown,yes,25-34,Millenials
4685,27.0,admin.,single,secondary,no,4590,yes,no,cellular,10,nov,131,4,89,3,failure,yes,25-34,Millenials
4686,42.0,management,divorced,secondary,no,283,yes,no,cellular,23,jul,761,1,-1,0,unknown,yes,35-44,Adultxs
4687,36.0,management,married,tertiary,no,0,yes,no,telephone,23,oct,140,1,143,3,failure,yes,35-44,Adultxs
4688,27.0,blue-collar,married,secondary,no,419,yes,no,unknown,4,jun,1181,2,-1,0,unknown,yes,25-34,Millenials
4689,58.0,services,divorced,secondary,no,462,no,no,cellular,12,aug,332,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4690,55.0,technician,divorced,secondary,yes,4,no,no,cellular,28,jan,1048,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4691,52.0,admin.,divorced,secondary,no,363,yes,no,cellular,21,aug,168,1,462,1,success,yes,45-54,Divorciadxs
4692,42.0,management,single,tertiary,no,7560,no,no,cellular,28,jan,132,1,-1,0,unknown,yes,35-44,Adultxs
4693,46.0,management,divorced,tertiary,no,1297,no,no,cellular,11,aug,716,3,-1,0,unknown,yes,45-54,Divorciadxs
4694,32.0,technician,single,secondary,no,40,no,no,cellular,8,aug,419,2,-1,0,unknown,yes,25-34,Millenials
4695,52.0,technician,single,secondary,no,436,no,yes,unknown,22,mar,95,1,-1,0,unknown,yes,45-54,Divorciadxs
4696,57.0,admin.,married,secondary,no,403,yes,no,cellular,18,may,603,1,340,2,other,yes,55-64,Gen Z & Boomers
4697,40.0,technician,single,secondary,no,5637,yes,no,unknown,30,may,553,3,-1,0,unknown,yes,35-44,Adultxs
4698,30.0,self-employed,single,tertiary,no,916,no,no,cellular,29,dec,449,2,-1,0,unknown,yes,25-34,Millenials
4699,30.0,management,married,tertiary,no,1942,yes,yes,cellular,21,nov,436,2,178,3,other,yes,25-34,Millenials
4700,39.0,technician,divorced,secondary,no,385,no,no,cellular,13,oct,242,1,48,2,failure,yes,35-44,Adultxs
4701,28.0,technician,single,secondary,yes,-1042,yes,no,unknown,6,jun,712,2,-1,0,unknown,yes,25-34,Millenials
4702,34.0,management,married,tertiary,no,3696,no,no,cellular,8,apr,758,2,160,5,other,yes,25-34,Millenials
4703,30.0,management,single,tertiary,no,3384,no,no,cellular,4,jun,578,2,-1,0,unknown,yes,25-34,Millenials
4704,24.0,technician,married,secondary,no,556,yes,no,cellular,8,feb,278,1,94,4,success,yes,18-24,Gen Z & Boomers
4705,59.0,management,married,tertiary,no,315,no,no,cellular,2,mar,591,1,176,2,failure,yes,55-64,Gen Z & Boomers
4706,38.0,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,830,1,-1,0,unknown,yes,35-44,Adultxs
4707,47.0,unemployed,married,primary,no,324,no,no,cellular,21,nov,462,2,-1,0,unknown,yes,45-54,Divorciadxs
4708,52.0,blue-collar,married,secondary,no,-519,yes,no,unknown,9,jun,442,8,-1,0,unknown,yes,45-54,Divorciadxs
4709,35.0,student,single,secondary,no,188,yes,no,cellular,16,feb,75,3,200,5,failure,yes,35-44,Adultxs
4710,61.0,management,married,tertiary,no,267,no,no,cellular,20,apr,190,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4711,46.0,self-employed,divorced,tertiary,no,21,no,no,cellular,30,jul,566,2,-1,0,unknown,yes,45-54,Divorciadxs
4712,55.0,admin.,married,unknown,no,2038,no,no,cellular,9,apr,394,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4713,42.0,technician,single,unknown,no,11115,no,no,cellular,10,aug,187,1,102,1,success,yes,35-44,Adultxs
4714,26.0,management,single,tertiary,no,194,no,no,cellular,22,apr,407,2,-1,0,unknown,yes,25-34,Millenials
4715,58.0,admin.,married,secondary,no,169,no,no,cellular,13,aug,880,1,92,8,success,yes,55-64,Gen Z & Boomers
4716,46.0,management,divorced,secondary,no,0,no,no,cellular,27,aug,763,5,-1,0,unknown,yes,45-54,Divorciadxs
4717,39.0,management,married,secondary,no,2981,no,no,cellular,26,mar,200,1,-1,0,unknown,yes,35-44,Adultxs
4718,29.0,student,single,secondary,no,67,no,no,cellular,23,feb,211,1,187,5,success,yes,25-34,Millenials
4719,21.0,technician,single,unknown,no,360,no,no,cellular,26,may,131,2,-1,0,unknown,yes,18-24,Gen Z & Boomers
4720,57.0,technician,married,primary,no,3376,yes,no,telephone,2,jun,421,2,-1,0,unknown,yes,55-64,Gen Z & Boomers
4721,31.0,management,single,tertiary,no,4718,yes,no,cellular,21,nov,536,1,-1,0,unknown,yes,25-34,Millenials
4722,49.0,technician,divorced,unknown,no,387,no,no,cellular,28,jan,325,1,-1,0,unknown,yes,45-54,Divorciadxs
4723,56.0,management,divorced,tertiary,no,4266,yes,no,unknown,17,jun,490,4,-1,0,unknown,yes,55-64,Gen Z & Boomers
4724,30.0,admin.,married,secondary,no,396,yes,no,cellular,13,may,366,3,348,2,failure,yes,25-34,Millenials
4725,34.0,technician,single,secondary,no,2085,no,no,cellular,10,aug,356,3,182,2,success,yes,25-34,Millenials
4726,35.0,management,single,tertiary,no,62,yes,no,cellular,20,apr,213,3,-1,0,unknown,yes,35-44,Adultxs
4727,55.0,retired,divorced,secondary,no,-268,no,yes,cellular,24,jul,1417,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4728,44.0,blue-collar,married,secondary,no,1697,yes,no,unknown,4,jul,150,2,-1,0,unknown,yes,35-44,Adultxs
4729,36.0,technician,married,tertiary,no,341,no,no,cellular,13,aug,282,1,-1,0,unknown,yes,35-44,Adultxs
4730,63.0,retired,divorced,primary,no,109,no,no,cellular,10,nov,406,2,-1,0,unknown,yes,55-64,Gen Z & Boomers
4731,37.0,management,married,tertiary,no,0,no,no,cellular,15,jan,426,2,196,1,other,yes,35-44,Adultxs
4732,58.0,retired,married,primary,no,4158,no,no,cellular,13,aug,455,2,-1,0,unknown,yes,55-64,Gen Z & Boomers
4733,37.0,management,married,tertiary,no,156,no,no,cellular,19,nov,366,3,-1,0,unknown,yes,35-44,Adultxs
4734,26.0,management,single,tertiary,no,390,no,no,cellular,7,aug,325,1,-1,0,unknown,yes,25-34,Millenials
4735,44.0,blue-collar,single,primary,no,36,yes,no,cellular,15,may,551,1,371,2,failure,yes,35-44,Adultxs
4736,37.0,technician,single,tertiary,no,0,yes,no,cellular,23,jul,366,6,-1,0,unknown,yes,35-44,Adultxs
4737,53.0,management,divorced,tertiary,no,50,yes,no,cellular,15,may,669,1,337,3,failure,yes,45-54,Divorciadxs
4738,37.0,management,single,tertiary,no,102,yes,no,cellular,6,may,445,1,258,2,failure,yes,35-44,Adultxs
4739,40.0,blue-collar,married,primary,no,57,yes,no,cellular,31,jul,1007,9,-1,0,unknown,yes,35-44,Adultxs
4740,40.0,blue-collar,divorced,secondary,no,973,no,no,cellular,14,may,449,1,-1,0,unknown,yes,35-44,Adultxs
4741,31.0,management,married,tertiary,no,3,yes,yes,cellular,11,feb,331,1,-1,0,unknown,yes,25-34,Millenials
4742,36.0,self-employed,married,secondary,no,1245,yes,no,unknown,6,jun,1469,9,-1,0,unknown,yes,35-44,Adultxs
4743,36.0,blue-collar,married,primary,no,828,no,no,cellular,13,may,1512,1,345,8,failure,yes,35-44,Adultxs
4744,52.0,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,1486,1,-1,0,unknown,yes,45-54,Divorciadxs
4745,39.0,blue-collar,married,secondary,no,167,yes,yes,cellular,12,may,612,1,-1,0,unknown,yes,35-44,Adultxs
4746,47.0,admin.,married,unknown,no,66,no,no,cellular,7,aug,358,1,-1,0,unknown,yes,45-54,Divorciadxs
4747,49.0,entrepreneur,married,secondary,no,687,yes,no,cellular,17,apr,772,1,-1,0,unknown,yes,45-54,Divorciadxs
4748,32.0,technician,married,tertiary,no,2688,no,no,cellular,14,oct,216,1,57,1,failure,yes,25-34,Millenials
4749,36.0,management,married,tertiary,no,625,yes,no,cellular,18,jul,1360,9,-1,0,unknown,yes,35-44,Adultxs
4750,27.0,technician,single,secondary,no,1742,yes,no,unknown,16,may,787,1,-1,0,unknown,yes,25-34,Millenials
4751,71.0,retired,divorced,primary,no,1729,no,no,cellular,17,nov,456,2,-1,0,unknown,yes,65+,Gen Z & Boomers
4752,32.0,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185,1,99,5,success,yes,25-34,Millenials
4753,29.0,management,single,tertiary,no,224,yes,no,cellular,24,apr,65,2,81,3,failure,yes,25-34,Millenials
4754,64.0,housemaid,married,primary,no,768,no,no,cellular,14,jan,371,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4755,24.0,student,single,secondary,no,1809,no,no,cellular,11,oct,165,1,95,2,success,yes,18-24,Gen Z & Boomers
4756,21.0,student,single,primary,no,423,no,no,telephone,18,jan,287,5,285,5,success,yes,18-24,Gen Z & Boomers
4757,42.0,entrepreneur,divorced,secondary,no,335,yes,no,cellular,12,may,580,1,-1,0,unknown,yes,35-44,Adultxs
4758,47.0,blue-collar,married,secondary,no,182,yes,no,telephone,10,jul,39,1,-1,0,unknown,yes,45-54,Divorciadxs
4759,53.0,blue-collar,divorced,primary,no,4401,no,no,telephone,11,nov,241,1,92,1,success,yes,45-54,Divorciadxs
4760,33.0,admin.,single,secondary,no,607,no,no,cellular,27,feb,110,2,-1,0,unknown,yes,25-34,Millenials
4761,62.0,retired,married,primary,no,1084,no,no,cellular,14,apr,505,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4762,33.0,blue-collar,married,secondary,no,0,no,no,cellular,29,jul,454,6,-1,0,unknown,yes,25-34,Millenials
4763,58.0,unemployed,married,secondary,no,687,yes,no,cellular,30,apr,341,2,-1,0,unknown,yes,55-64,Gen Z & Boomers
4764,52.0,services,married,secondary,no,659,no,no,cellular,27,oct,113,1,-1,0,unknown,yes,45-54,Divorciadxs
4765,37.0,technician,single,secondary,no,1435,no,no,cellular,18,aug,724,16,-1,0,unknown,yes,35-44,Adultxs
4766,37.0,management,single,tertiary,no,8828,no,no,unknown,12,jun,1010,3,-1,0,unknown,yes,35-44,Adultxs
4767,34.0,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure,yes,25-34,Millenials
4768,79.0,retired,divorced,primary,no,79,no,no,cellular,9,oct,1106,2,-1,0,unknown,yes,65+,Gen Z & Boomers
4769,54.0,self-employed,married,tertiary,no,990,no,no,cellular,3,jun,244,2,-1,0,unknown,yes,45-54,Divorciadxs
4770,28.0,admin.,single,secondary,no,2290,yes,no,cellular,18,may,2301,1,-1,0,unknown,yes,25-34,Millenials
4771,33.0,management,married,tertiary,no,679,no,no,cellular,5,aug,1109,2,-1,0,unknown,yes,25-34,Millenials
4772,21.0,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure,yes,18-24,Gen Z & Boomers
4773,46.0,self-employed,married,secondary,no,548,no,no,cellular,12,aug,1181,4,-1,0,unknown,yes,45-54,Divorciadxs
4774,38.0,technician,single,secondary,no,565,yes,no,cellular,30,apr,1143,1,-1,0,unknown,yes,35-44,Adultxs
4775,32.0,services,married,primary,no,228,yes,no,cellular,21,jul,1017,6,-1,0,unknown,yes,25-34,Millenials
4776,34.0,self-employed,married,tertiary,no,0,no,no,cellular,28,aug,730,11,-1,0,unknown,yes,25-34,Millenials
4777,49.0,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,368,1,-1,0,unknown,yes,45-54,Divorciadxs
4778,31.0,technician,single,tertiary,no,454,no,no,cellular,30,apr,266,1,-1,0,unknown,yes,25-34,Millenials
4779,32.0,self-employed,married,secondary,no,514,yes,no,cellular,11,jul,812,1,-1,0,unknown,yes,25-34,Millenials
4780,38.0,blue-collar,single,tertiary,no,2885,yes,no,unknown,20,jun,1422,10,-1,0,unknown,yes,35-44,Adultxs
4781,27.0,blue-collar,single,tertiary,no,567,no,no,cellular,25,nov,238,2,184,1,success,yes,25-34,Millenials
4782,78.0,unknown,married,unknown,no,2235,no,no,telephone,14,apr,300,3,-1,0,unknown,yes,65+,Gen Z & Boomers
4783,60.0,retired,married,secondary,no,5267,no,no,cellular,4,sep,520,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4784,36.0,admin.,married,tertiary,no,29,no,no,cellular,12,aug,576,1,-1,0,unknown,yes,35-44,Adultxs
4785,75.0,retired,married,secondary,no,291,no,no,cellular,12,aug,350,1,182,2,success,yes,65+,Gen Z & Boomers
4786,30.0,management,single,tertiary,no,4889,no,no,cellular,11,aug,545,2,-1,0,unknown,yes,25-34,Millenials
4787,30.0,management,single,tertiary,no,502,no,yes,cellular,18,jul,572,1,-1,0,unknown,yes,25-34,Millenials
4788,50.0,admin.,married,secondary,no,3608,yes,no,cellular,13,nov,176,2,197,2,success,yes,45-54,Divorciadxs
4789,37.0,management,married,tertiary,no,3556,no,no,cellular,9,nov,268,1,-1,0,unknown,yes,35-44,Adultxs
4790,60.0,admin.,divorced,secondary,no,-41,yes,yes,cellular,6,feb,1658,1,262,1,failure,yes,55-64,Gen Z & Boomers
4791,26.0,management,single,tertiary,no,3944,yes,no,cellular,14,may,974,2,-1,0,unknown,yes,25-34,Millenials
4792,49.0,services,married,secondary,no,202,yes,no,cellular,17,nov,651,2,104,1,failure,yes,45-54,Divorciadxs
4793,40.0,technician,single,tertiary,no,1175,no,no,cellular,14,apr,184,1,-1,0,unknown,yes,35-44,Adultxs
4794,46.0,admin.,married,secondary,no,974,no,no,cellular,17,mar,178,1,-1,0,unknown,yes,45-54,Divorciadxs
4795,38.0,management,single,tertiary,no,3141,no,no,cellular,9,nov,347,4,189,2,success,yes,35-44,Adultxs
4796,74.0,retired,divorced,secondary,no,4079,no,no,cellular,19,oct,343,3,-1,0,unknown,yes,65+,Gen Z & Boomers
4797,35.0,services,single,tertiary,no,0,no,no,cellular,3,jul,704,1,-1,0,unknown,yes,35-44,Adultxs
4798,50.0,unemployed,married,secondary,no,3357,no,no,cellular,9,jun,239,4,-1,0,unknown,yes,45-54,Divorciadxs
4799,54.0,management,married,primary,no,2587,no,no,cellular,2,jun,236,2,-1,0,unknown,yes,45-54,Divorciadxs
4800,35.0,management,divorced,tertiary,no,434,yes,no,cellular,13,aug,1314,2,-1,0,unknown,yes,35-44,Adultxs
4801,36.0,unemployed,single,tertiary,no,1291,no,no,cellular,3,feb,298,1,-1,0,unknown,yes,35-44,Adultxs
4802,30.0,blue-collar,single,secondary,no,315,no,no,cellular,23,jun,1407,1,-1,0,unknown,yes,25-34,Millenials
4803,36.0,services,married,secondary,no,394,no,no,cellular,5,aug,324,1,-1,0,unknown,yes,35-44,Adultxs
4804,41.0,management,married,tertiary,no,5561,no,no,cellular,20,aug,649,2,-1,0,unknown,yes,35-44,Adultxs
4805,30.0,admin.,single,secondary,no,3528,no,no,cellular,4,aug,250,1,92,2,failure,yes,25-34,Millenials
4806,39.0,entrepreneur,married,primary,no,437,yes,no,unknown,27,oct,150,1,-1,0,unknown,yes,35-44,Adultxs
4807,34.0,services,single,tertiary,no,3119,no,no,cellular,16,oct,306,1,-1,0,unknown,yes,25-34,Millenials
4808,32.0,services,married,secondary,no,264,yes,yes,cellular,19,nov,1502,1,-1,0,unknown,yes,25-34,Millenials
4809,35.0,unemployed,married,primary,no,3285,no,no,cellular,21,nov,1555,2,-1,0,unknown,yes,35-44,Adultxs
4810,50.0,management,married,tertiary,no,1396,no,no,cellular,25,aug,731,6,-1,0,unknown,yes,45-54,Divorciadxs
4811,28.0,services,married,secondary,no,510,yes,yes,cellular,8,jul,1767,2,-1,0,unknown,yes,25-34,Millenials
4812,44.0,blue-collar,married,primary,no,-101,yes,no,cellular,15,may,679,1,366,4,failure,yes,35-44,Adultxs
4813,32.0,blue-collar,married,primary,no,634,no,no,cellular,29,jan,696,1,-1,0,unknown,yes,25-34,Millenials
4814,30.0,management,single,tertiary,no,4210,no,no,cellular,12,aug,796,4,-1,0,unknown,yes,25-34,Millenials
4815,59.0,retired,married,secondary,no,0,no,no,unknown,5,jun,812,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
4816,35.0,technician,divorced,secondary,no,84,yes,yes,cellular,6,may,954,1,-1,0,unknown,yes,35-44,Adultxs
4817,30.0,blue-collar,married,secondary,no,278,yes,yes,unknown,23,may,1073,1,-1,0,unknown,yes,25-34,Millenials
4818,42.0,management,married,unknown,no,849,yes,no,cellular,8,oct,667,1,321,1,other,yes,35-44,Adultxs
4819,63.0,retired,married,secondary,no,1612,no,no,telephone,17,feb,233,2,-1,0,unknown,yes,55-64,Gen Z & Boomers
4820,35.0,technician,single,secondary,no,204,yes,no,cellular,25,may,236,1,-1,0,unknown,yes,35-44,Adultxs
