id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
3248,47,blue-collar,married,secondary,no,1568,yes,no,cellular,19,feb,388,1,262,7,success,yes
3249,22,student,single,unknown,no,1215,no,no,cellular,19,feb,145,3,192,1,failure,yes
3250,82,retired,married,secondary,no,121,no,no,telephone,19,feb,330,1,-1,0,unknown,yes
3251,60,retired,divorced,secondary,no,1,no,no,cellular,19,feb,302,1,184,1,success,yes
3252,53,management,married,tertiary,no,597,no,no,unknown,22,feb,392,1,-1,0,unknown,yes
3253,39,management,single,tertiary,no,763,no,no,cellular,22,feb,543,1,189,1,failure,yes
3254,27,unknown,single,unknown,no,326,no,no,cellular,22,feb,326,1,-1,0,unknown,yes
3255,35,management,married,tertiary,no,1380,no,no,cellular,23,feb,155,1,-1,0,unknown,yes
3256,80,housemaid,married,primary,no,0,no,no,cellular,23,feb,639,1,189,1,failure,yes
3257,47,admin.,married,secondary,no,368,no,no,cellular,23,feb,269,1,187,5,success,yes
3258,72,retired,divorced,tertiary,no,438,no,no,cellular,23,feb,279,1,-1,0,unknown,yes
3259,45,management,single,tertiary,no,483,no,no,cellular,23,feb,95,2,265,11,other,yes
3260,37,unemployed,married,tertiary,no,7620,no,no,telephone,23,feb,367,1,176,6,failure,yes
3261,29,self-employed,single,tertiary,no,805,no,no,cellular,23,feb,132,1,103,7,failure,yes
3262,40,management,single,tertiary,no,0,yes,no,cellular,23,feb,228,2,182,6,failure,yes
3263,32,management,married,tertiary,no,302,yes,yes,unknown,23,feb,61,1,384,2,failure,yes
3264,20,student,single,secondary,no,215,no,no,cellular,24,feb,175,1,92,6,success,yes
3265,48,housemaid,married,tertiary,no,5473,no,no,cellular,24,feb,127,2,184,2,success,yes
3266,60,admin.,married,secondary,no,106,no,no,cellular,24,feb,137,1,187,4,success,yes
3267,70,retired,married,primary,no,2346,no,no,cellular,24,feb,694,1,184,5,failure,yes
3268,78,retired,divorced,secondary,no,3219,no,no,cellular,24,feb,151,1,-1,0,unknown,yes
3269,52,admin.,single,unknown,no,2227,no,no,cellular,24,feb,242,2,-1,0,unknown,yes
3270,61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,481,2,-1,0,unknown,yes
3271,27,services,single,secondary,no,195,yes,no,cellular,25,feb,416,3,-1,0,unknown,yes
3272,63,technician,married,secondary,no,973,no,no,cellular,25,feb,318,1,388,1,success,yes
3273,59,technician,married,secondary,no,7766,yes,no,cellular,25,feb,1422,1,461,1,failure,yes
3274,22,student,single,secondary,no,948,no,no,telephone,25,feb,169,1,191,3,success,yes
3275,66,management,married,unknown,no,2149,yes,no,cellular,25,feb,98,1,87,10,failure,yes
3276,74,retired,married,primary,no,1413,no,no,cellular,25,feb,385,2,-1,0,unknown,yes
3277,52,technician,married,secondary,no,117,no,no,cellular,26,feb,959,3,186,6,success,yes
3278,71,retired,divorced,secondary,no,0,no,no,cellular,26,feb,771,1,171,1,success,yes
3279,33,management,married,tertiary,no,71,no,no,cellular,26,feb,335,3,102,2,failure,yes
3280,56,technician,married,secondary,no,1938,no,yes,cellular,26,feb,229,1,192,4,success,yes
3281,30,management,single,tertiary,no,5359,no,no,cellular,26,feb,427,1,191,3,success,yes
3282,73,retired,married,unknown,no,519,no,no,telephone,26,feb,270,3,133,2,success,yes
3283,28,blue-collar,single,secondary,no,-46,yes,no,cellular,2,mar,525,1,89,11,failure,yes
3284,27,technician,single,tertiary,no,1075,no,no,cellular,2,mar,658,1,-1,0,unknown,yes
3285,38,services,single,secondary,no,91,no,no,cellular,2,mar,207,1,-1,0,unknown,yes
3286,28,technician,single,secondary,no,598,yes,no,cellular,2,mar,177,1,288,2,failure,yes
3287,37,management,single,tertiary,no,1027,yes,no,cellular,2,mar,313,1,152,2,success,yes
3288,47,technician,married,primary,no,235,no,no,cellular,2,mar,136,2,203,1,other,yes
3289,60,retired,divorced,tertiary,no,2,no,no,cellular,2,mar,228,4,390,2,other,yes
3290,42,technician,married,secondary,no,4945,yes,no,cellular,2,mar,311,2,-1,0,unknown,yes
3291,27,student,single,tertiary,no,311,no,no,telephone,2,mar,187,3,322,1,other,yes
3292,25,student,single,secondary,no,154,no,no,cellular,3,mar,141,1,180,2,failure,yes
3293,90,retired,divorced,primary,no,712,no,no,telephone,3,mar,557,1,-1,0,unknown,yes
3294,29,student,single,unknown,no,7585,no,no,cellular,3,mar,145,2,198,1,failure,yes
3295,29,technician,single,tertiary,no,2489,yes,no,cellular,3,mar,355,1,86,5,failure,yes
3296,63,retired,married,secondary,no,2896,no,no,cellular,4,mar,180,2,-1,0,unknown,yes
3297,32,management,single,tertiary,no,354,no,no,cellular,4,mar,177,2,133,5,other,yes
3298,32,management,married,tertiary,no,2667,yes,no,cellular,4,mar,251,1,181,4,failure,yes
3299,42,management,married,tertiary,no,144,no,no,cellular,4,mar,148,1,87,4,failure,yes
3300,26,admin.,single,tertiary,no,760,yes,no,cellular,4,mar,456,2,281,5,success,yes
3301,73,retired,single,secondary,no,1050,no,no,cellular,4,mar,562,3,181,2,failure,yes
3302,26,student,single,secondary,no,5296,no,no,cellular,5,mar,229,1,205,1,failure,yes
3303,60,admin.,married,secondary,no,12980,no,no,cellular,5,mar,115,1,-1,0,unknown,yes
3304,25,blue-collar,single,secondary,no,509,no,no,cellular,5,mar,418,1,-1,0,unknown,yes
3305,64,retired,married,tertiary,no,1644,no,no,telephone,5,mar,341,4,179,4,success,yes
3306,68,retired,married,primary,no,451,no,no,cellular,5,mar,373,1,-1,0,unknown,yes
3307,39,services,married,secondary,no,53,no,no,unknown,5,mar,257,1,394,1,failure,yes
3308,40,unemployed,single,secondary,no,334,no,no,cellular,5,mar,219,1,91,6,other,yes
3309,37,management,married,tertiary,no,6771,no,no,cellular,5,mar,319,1,-1,0,unknown,yes
3310,36,services,married,secondary,no,52,yes,no,cellular,5,mar,498,2,179,7,success,yes
3311,33,management,divorced,tertiary,no,2240,no,no,cellular,8,mar,264,2,278,1,success,yes
3312,83,retired,married,tertiary,no,4761,no,no,telephone,8,mar,659,1,-1,0,unknown,yes
3313,31,technician,married,tertiary,no,1570,yes,no,cellular,8,mar,277,4,286,1,failure,yes
3314,64,unemployed,divorced,secondary,no,588,no,no,cellular,8,mar,409,1,-1,0,unknown,yes
3315,59,unemployed,married,secondary,no,957,no,no,cellular,8,mar,301,1,89,2,success,yes
3316,33,management,single,tertiary,no,224,no,no,cellular,8,mar,241,2,-1,0,unknown,yes
3317,35,management,married,tertiary,no,2161,no,no,cellular,9,mar,139,2,181,3,success,yes
3318,69,retired,married,unknown,no,426,no,no,telephone,9,mar,225,1,90,1,success,yes
3319,31,management,single,tertiary,no,147,no,no,cellular,9,mar,469,1,181,2,success,yes
3320,73,retired,married,primary,no,508,no,no,cellular,9,mar,176,1,-1,0,unknown,yes
3321,35,technician,married,secondary,no,294,yes,no,cellular,9,mar,301,1,90,4,success,yes
3322,28,management,single,tertiary,no,1825,no,no,cellular,9,mar,236,1,-1,0,unknown,yes
3323,34,management,married,tertiary,no,158,no,no,cellular,9,mar,212,3,181,6,success,yes
3324,33,management,married,tertiary,no,0,yes,no,cellular,9,mar,305,1,326,1,success,yes
3325,36,services,married,secondary,no,4721,no,no,cellular,9,mar,288,2,90,3,success,yes
3326,44,management,married,unknown,no,282,no,no,cellular,9,mar,700,2,154,3,success,yes
3327,19,student,single,unknown,no,108,no,no,cellular,9,mar,273,2,182,1,success,yes
3328,28,management,single,tertiary,no,187,no,no,cellular,9,mar,295,1,-1,0,unknown,yes
3329,51,blue-collar,married,primary,no,3764,no,no,telephone,9,mar,450,3,181,6,success,yes
3330,52,unemployed,married,secondary,no,1416,no,no,cellular,10,mar,436,2,182,1,success,yes
3331,61,retired,married,secondary,no,2801,yes,yes,cellular,10,mar,239,1,-1,0,unknown,yes
3332,39,management,married,tertiary,no,494,no,no,cellular,10,mar,106,2,478,3,failure,yes
3333,37,unemployed,married,secondary,no,1978,no,no,cellular,11,mar,335,1,-1,0,unknown,yes
3334,80,retired,married,primary,no,155,no,no,telephone,12,mar,290,1,93,2,success,yes
3335,61,admin.,married,secondary,no,4608,no,no,cellular,12,mar,212,1,-1,0,unknown,yes
3336,72,retired,married,secondary,no,951,no,yes,cellular,12,mar,229,3,339,1,failure,yes
3337,36,management,married,tertiary,no,495,no,no,cellular,12,mar,213,3,182,6,success,yes
3338,74,retired,married,tertiary,no,1843,no,no,cellular,15,mar,192,1,185,2,success,yes
3339,35,blue-collar,married,secondary,no,262,no,no,cellular,15,mar,427,1,181,3,success,yes
3340,82,retired,divorced,primary,no,0,no,no,telephone,15,mar,506,2,195,1,other,yes
3341,71,retired,married,tertiary,no,3561,no,no,telephone,15,mar,577,7,-1,0,unknown,yes
3342,38,housemaid,single,secondary,no,465,yes,no,cellular,16,mar,180,1,302,3,success,yes
3343,38,management,married,unknown,no,76,no,no,cellular,16,mar,261,1,-1,0,unknown,yes
3344,53,admin.,married,secondary,no,1796,no,no,telephone,16,mar,295,1,91,2,success,yes
3345,29,management,single,tertiary,no,874,yes,no,cellular,16,mar,231,1,181,2,success,yes
3346,64,retired,married,primary,no,2140,no,no,cellular,16,mar,881,3,155,2,failure,yes
3347,35,unemployed,single,secondary,no,295,no,no,unknown,17,mar,473,1,-1,0,unknown,yes
3348,35,admin.,married,secondary,no,304,no,no,cellular,18,mar,237,1,-1,0,unknown,yes
3349,46,management,divorced,tertiary,no,624,no,no,cellular,18,mar,420,1,276,1,other,yes
3350,25,blue-collar,single,secondary,no,303,no,no,cellular,18,mar,265,1,-1,0,unknown,yes
3351,46,management,married,tertiary,no,273,yes,no,cellular,18,mar,910,2,184,4,success,yes
3352,59,management,married,tertiary,no,3342,no,no,cellular,18,mar,467,2,188,6,other,yes
3353,35,technician,single,secondary,no,1227,no,no,cellular,18,mar,593,4,90,6,other,yes
3354,22,technician,single,secondary,no,283,yes,no,cellular,22,mar,254,2,-1,0,unknown,yes
3355,31,management,single,tertiary,no,3384,no,no,cellular,22,mar,247,3,187,3,success,yes
3356,43,management,divorced,tertiary,no,2367,no,no,cellular,22,mar,173,2,181,4,success,yes
3357,35,management,single,tertiary,no,5958,yes,no,cellular,22,mar,215,1,-1,0,unknown,yes
3358,60,admin.,married,secondary,no,3735,no,no,cellular,22,mar,248,1,90,10,success,yes
3359,54,management,married,secondary,no,2693,no,no,cellular,22,mar,222,1,188,6,other,yes
3360,29,self-employed,single,tertiary,no,655,no,no,cellular,23,mar,273,1,-1,0,unknown,yes
3361,30,student,single,secondary,no,1681,no,no,cellular,23,mar,128,1,106,2,success,yes
3362,28,management,single,tertiary,no,866,no,no,cellular,23,mar,191,2,-1,0,unknown,yes
3363,43,services,married,secondary,no,774,no,no,cellular,25,mar,101,1,421,1,success,yes
3364,37,services,married,secondary,no,2678,no,no,cellular,25,mar,156,1,-1,0,unknown,yes
3365,62,management,married,tertiary,no,3371,no,no,cellular,25,mar,187,1,178,2,success,yes
3366,57,management,married,tertiary,no,10583,no,no,cellular,25,mar,272,1,178,6,success,yes
3367,33,management,single,tertiary,no,4176,no,no,cellular,26,mar,288,3,-1,0,unknown,yes
3368,47,management,single,tertiary,no,334,yes,no,cellular,26,mar,360,1,326,8,failure,yes
3369,39,technician,single,tertiary,no,393,no,no,cellular,26,mar,281,1,-1,0,unknown,yes
3370,30,self-employed,single,tertiary,no,916,no,no,cellular,29,mar,92,2,90,2,success,yes
3371,28,admin.,single,tertiary,no,832,no,no,telephone,29,mar,433,3,342,1,failure,yes
3372,57,management,divorced,tertiary,no,3287,no,no,cellular,30,mar,277,2,337,1,success,yes
3373,23,services,single,secondary,no,488,no,no,cellular,30,mar,236,1,92,2,other,yes
3374,56,housemaid,single,tertiary,no,1947,no,no,unknown,30,mar,110,1,-1,0,unknown,yes
3375,44,admin.,divorced,tertiary,no,558,yes,no,cellular,31,mar,262,2,-1,0,unknown,yes
3376,80,retired,divorced,primary,no,235,no,no,cellular,31,mar,577,1,223,3,other,yes
3377,47,management,married,tertiary,no,288,no,no,cellular,31,mar,193,1,181,1,success,yes
3378,27,student,single,secondary,no,6036,no,no,cellular,31,mar,175,1,181,1,failure,yes
3379,26,management,single,tertiary,no,3,yes,yes,cellular,1,apr,149,1,350,1,success,yes
3380,50,technician,divorced,secondary,no,0,no,no,cellular,1,apr,280,1,184,3,success,yes
3381,84,retired,married,secondary,no,81204,no,no,telephone,1,apr,390,1,94,3,success,yes
3382,86,retired,married,primary,no,5236,no,no,telephone,1,apr,558,2,-1,0,unknown,yes
3383,46,management,married,unknown,no,2466,no,no,telephone,1,apr,216,3,370,1,failure,yes
3384,45,technician,married,secondary,no,1348,no,yes,cellular,1,apr,358,2,-1,0,unknown,yes
3385,60,blue-collar,married,primary,no,7929,no,no,unknown,1,apr,111,1,-1,0,unknown,yes
3386,47,admin.,married,secondary,no,70,yes,no,cellular,5,apr,144,4,374,2,success,yes
3387,53,admin.,married,secondary,no,459,no,no,cellular,5,apr,558,1,-1,0,unknown,yes
3388,54,technician,married,secondary,no,2102,yes,no,cellular,5,apr,547,1,626,2,failure,yes
3389,19,student,single,secondary,no,394,no,no,cellular,5,apr,327,3,-1,0,unknown,yes
3390,24,student,single,secondary,no,4126,no,no,cellular,5,apr,907,4,185,7,failure,yes
3391,39,management,divorced,tertiary,no,224,no,no,cellular,5,apr,208,1,-1,0,unknown,yes
3392,53,technician,married,tertiary,no,9001,no,no,cellular,5,apr,170,1,-1,0,unknown,yes
3393,29,management,single,unknown,no,560,no,no,cellular,5,apr,459,1,307,1,failure,yes
3394,30,management,married,tertiary,no,102,yes,no,cellular,5,apr,470,7,426,3,other,yes
3395,32,management,single,secondary,no,1088,yes,no,cellular,6,apr,317,1,363,2,success,yes
3396,33,self-employed,single,tertiary,no,562,yes,yes,cellular,6,apr,196,1,363,1,failure,yes
3397,33,management,single,tertiary,no,718,yes,no,cellular,6,apr,122,1,98,2,success,yes
3398,57,retired,married,unknown,no,230,no,no,cellular,6,apr,177,2,210,3,failure,yes
3399,27,technician,single,tertiary,no,-67,yes,no,cellular,6,apr,604,3,236,2,failure,yes
3400,55,management,married,tertiary,no,3848,yes,no,cellular,8,apr,222,2,-1,0,unknown,yes
3401,36,management,single,tertiary,no,579,no,no,unknown,12,apr,481,1,-1,0,unknown,yes
3402,26,management,single,tertiary,no,1646,no,no,cellular,12,apr,524,4,206,5,success,yes
3403,31,admin.,married,secondary,no,1229,no,no,cellular,12,apr,176,1,-1,0,unknown,yes
3404,25,unemployed,single,primary,no,129,no,no,cellular,12,apr,176,3,-1,0,unknown,yes
3405,49,admin.,married,secondary,no,197,yes,no,cellular,13,apr,223,1,182,2,failure,yes
3406,30,management,single,tertiary,no,3779,no,no,cellular,13,apr,1093,1,-1,0,unknown,yes
3407,32,management,single,tertiary,no,2016,no,no,cellular,13,apr,232,1,348,1,success,yes
3408,36,management,single,tertiary,no,436,no,no,cellular,13,apr,567,1,595,2,failure,yes
3409,38,management,married,tertiary,no,413,no,no,cellular,13,apr,240,1,179,2,failure,yes
3410,45,blue-collar,single,primary,no,116,no,no,unknown,13,apr,122,1,-1,0,unknown,yes
3411,36,management,single,unknown,no,62,no,no,cellular,13,apr,398,2,-1,0,unknown,yes
3412,23,student,single,secondary,no,107,no,no,cellular,13,apr,256,5,181,2,success,yes
3413,38,technician,married,secondary,no,497,no,no,unknown,14,apr,173,1,-1,0,unknown,yes
3414,44,services,married,primary,no,2557,yes,no,cellular,14,apr,250,1,181,8,success,yes
3415,35,management,single,tertiary,no,2646,no,no,cellular,14,apr,133,8,183,2,success,yes
3416,75,retired,married,secondary,no,3771,no,no,telephone,15,apr,185,1,181,2,success,yes
3417,26,technician,single,tertiary,no,1066,no,no,cellular,15,apr,200,1,-1,0,unknown,yes
3418,59,technician,married,secondary,no,1,no,no,cellular,15,apr,159,2,378,3,failure,yes
3419,30,management,single,tertiary,no,232,no,no,cellular,15,apr,141,1,-1,0,unknown,yes
3420,36,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330,1,311,4,success,yes
3421,39,technician,married,secondary,no,603,no,yes,cellular,15,apr,214,1,-1,0,unknown,yes
3422,24,management,single,tertiary,no,736,yes,no,cellular,15,apr,442,2,246,2,other,yes
3423,22,services,single,secondary,no,129,no,no,cellular,15,apr,218,2,181,1,success,yes
3424,36,management,married,tertiary,no,-115,NULL,no,cellular,16,apr,297,4,182,2,other,yes
3425,22,management,single,tertiary,no,104,no,yes,cellular,16,apr,330,3,-1,0,unknown,yes
3426,34,management,married,tertiary,no,589,no,no,cellular,19,apr,125,2,-1,0,unknown,yes
3427,22,student,single,primary,no,3472,no,no,cellular,19,apr,529,1,181,4,success,yes
3428,57,management,married,tertiary,no,2845,yes,no,telephone,19,apr,1143,5,-1,0,unknown,yes
3429,30,student,single,tertiary,no,7529,no,no,cellular,20,apr,175,6,183,1,success,yes
3430,55,unemployed,divorced,secondary,no,309,no,no,cellular,20,apr,167,1,181,3,success,yes
3431,38,blue-collar,divorced,secondary,no,0,yes,no,telephone,20,apr,162,1,181,5,success,yes
3432,39,blue-collar,single,secondary,no,1672,yes,no,cellular,20,apr,462,1,648,1,failure,yes
3433,38,technician,single,secondary,no,1711,no,no,cellular,20,apr,379,3,202,1,success,yes
3434,24,admin.,single,secondary,no,1295,no,no,cellular,21,apr,476,1,-1,0,unknown,yes
3435,30,student,single,secondary,no,2046,no,no,telephone,21,apr,595,3,254,1,failure,yes
3436,29,blue-collar,single,tertiary,no,455,no,no,telephone,21,apr,403,1,-1,0,unknown,yes
3437,25,student,single,unknown,no,722,no,no,telephone,21,apr,623,2,-1,0,unknown,yes
3438,52,technician,married,secondary,no,371,yes,yes,cellular,21,apr,224,2,182,1,success,yes
3439,62,management,married,tertiary,no,997,no,no,cellular,22,apr,554,1,304,2,success,yes
3440,40,technician,married,tertiary,no,206,no,no,cellular,23,apr,499,6,185,4,success,yes
3441,76,retired,married,secondary,no,820,no,no,telephone,23,apr,263,4,-1,0,unknown,yes
3442,31,admin.,single,secondary,no,410,no,no,cellular,23,apr,342,1,-1,0,unknown,yes
3443,42,self-employed,married,secondary,no,1216,yes,no,cellular,23,apr,296,1,521,1,failure,yes
3444,43,technician,single,unknown,no,11115,no,no,cellular,23,apr,291,1,182,3,success,yes
3445,73,retired,married,primary,no,796,no,no,cellular,23,apr,888,1,182,3,success,yes
3446,41,management,divorced,tertiary,no,5037,no,no,cellular,23,apr,252,9,185,5,other,yes
3447,77,management,married,unknown,no,1780,yes,no,cellular,23,apr,361,2,182,5,success,yes
3448,46,admin.,divorced,primary,no,429,yes,no,cellular,26,apr,465,2,369,2,success,yes
3449,35,technician,married,secondary,no,2779,no,no,cellular,26,apr,182,2,186,2,success,yes
3450,26,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334,1,failure,yes
3451,45,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472,1,192,4,failure,yes
3452,29,management,single,tertiary,no,1445,no,no,cellular,26,apr,328,2,143,2,success,yes
3453,30,technician,single,tertiary,no,655,no,no,cellular,26,apr,212,1,202,2,success,yes
3454,26,unemployed,single,tertiary,no,77,no,no,cellular,26,apr,175,1,-1,0,unknown,yes
3455,63,blue-collar,married,primary,no,115,no,no,telephone,27,apr,325,1,180,7,failure,yes
3456,37,unemployed,single,secondary,no,2722,no,no,telephone,27,apr,426,2,179,3,other,yes
3457,26,management,single,tertiary,no,1438,no,no,cellular,27,apr,321,1,449,1,other,yes
3458,54,admin.,married,unknown,no,140,no,no,telephone,27,apr,473,2,182,2,failure,yes
3459,30,admin.,single,secondary,no,915,yes,no,unknown,27,apr,370,1,-1,0,unknown,yes
3460,61,retired,married,secondary,no,1058,no,no,cellular,27,apr,159,3,-1,0,unknown,yes
3461,69,retired,married,secondary,no,0,no,no,cellular,28,apr,184,2,126,2,other,yes
3462,76,self-employed,married,unknown,no,4984,no,no,telephone,28,apr,403,1,182,1,success,yes
3463,30,management,single,tertiary,no,697,no,no,cellular,28,apr,545,2,181,8,success,yes
