id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,Clase de edad,Perfil,month_num,date,weekday
5898,27.0,technician,divorced,secondary,no,21,yes,no,cellular,18,may,336,1,356,1,failure,no,25-34,Millenials,5,2009-05-18,Monday
5899,43.0,self-employed,married,tertiary,no,3003,no,no,cellular,8,aug,358,3,-1,0,unknown,no,35-44,Adultxs,8,2008-08-08,Friday
5900,29.0,management,single,tertiary,no,92,no,no,cellular,2,jun,101,1,92,5,success,no,25-34,Millenials,6,2008-06-02,Monday
5901,52.0,technician,divorced,secondary,no,511,no,yes,cellular,20,aug,98,4,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-20,Wednesday
5902,33.0,services,married,primary,no,6904,no,no,telephone,20,nov,114,2,-1,0,unknown,no,25-34,Millenials,11,2008-11-20,Thursday
5903,27.0,services,single,secondary,no,795,no,no,cellular,6,feb,101,3,-1,0,unknown,no,25-34,Millenials,2,2009-02-06,Friday
5904,27.0,technician,single,secondary,no,0,no,no,cellular,6,feb,161,1,-1,0,unknown,no,25-34,Millenials,2,2009-02-06,Friday
5905,31.0,management,married,tertiary,no,166,no,no,cellular,25,aug,392,6,-1,0,unknown,no,25-34,Millenials,8,2008-08-25,Monday
5906,31.0,self-employed,married,secondary,no,157,yes,no,unknown,19,may,285,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-19,Monday
5907,45.0,technician,divorced,secondary,no,0,no,no,cellular,26,aug,64,2,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-26,Tuesday
5908,34.0,technician,single,secondary,no,0,no,no,cellular,28,aug,195,6,-1,0,unknown,no,25-34,Millenials,8,2008-08-28,Thursday
5909,48.0,management,divorced,tertiary,no,174,no,no,cellular,6,aug,290,2,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-06,Wednesday
5910,47.0,blue-collar,married,secondary,no,1536,yes,no,cellular,17,apr,41,1,301,4,other,no,45-54,Divorciadxs,4,2009-04-17,Friday
5911,49.0,services,married,secondary,no,1114,no,no,cellular,17,nov,283,1,-1,0,unknown,no,45-54,Divorciadxs,11,2008-11-17,Monday
5912,55.0,retired,divorced,tertiary,no,816,no,no,cellular,18,nov,113,3,-1,0,unknown,no,55-64,Gen Z & Boomers,11,2008-11-18,Tuesday
5913,51.0,management,single,tertiary,no,1202,yes,no,cellular,18,nov,99,1,-1,0,unknown,no,45-54,Divorciadxs,11,2008-11-18,Tuesday
5914,37.0,management,single,tertiary,no,600,yes,no,cellular,17,nov,116,2,196,1,failure,no,35-44,Adultxs,11,2008-11-17,Monday
5915,33.0,technician,divorced,secondary,yes,6,no,no,cellular,22,aug,239,2,-1,0,unknown,no,25-34,Millenials,8,2008-08-22,Friday
5916,33.0,blue-collar,married,unknown,no,2655,yes,no,cellular,21,nov,195,1,-1,0,unknown,no,25-34,Millenials,11,2008-11-21,Friday
5917,29.0,management,single,tertiary,no,499,yes,no,cellular,15,may,338,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-15,Thursday
5918,57.0,housemaid,divorced,primary,no,0,no,no,unknown,9,jun,97,1,-1,0,unknown,no,55-64,Gen Z & Boomers,6,2008-06-09,Monday
5919,60.0,retired,married,secondary,no,197,no,no,cellular,7,oct,1386,1,-1,0,unknown,no,55-64,Gen Z & Boomers,10,2008-10-07,Tuesday
5920,51.0,housemaid,married,primary,no,289,no,no,unknown,14,may,97,5,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-14,Wednesday
5921,45.0,technician,single,tertiary,no,5336,no,no,unknown,28,may,99,2,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-28,Wednesday
5922,45.0,admin.,married,secondary,no,434,no,no,cellular,26,aug,76,4,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-26,Tuesday
5923,39.0,management,married,tertiary,no,691,yes,yes,cellular,16,apr,517,1,255,1,failure,no,35-44,Adultxs,4,2009-04-16,Thursday
5924,25.0,blue-collar,single,secondary,no,-250,yes,no,unknown,13,may,456,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-13,Tuesday
5925,47.0,blue-collar,married,secondary,no,3696,yes,no,cellular,19,nov,635,3,170,2,failure,no,45-54,Divorciadxs,11,2008-11-19,Wednesday
5926,34.0,blue-collar,married,secondary,no,2595,yes,yes,cellular,17,apr,126,1,336,2,other,no,25-34,Millenials,4,2009-04-17,Friday
5927,40.0,unemployed,married,secondary,no,1077,yes,yes,cellular,17,nov,148,2,-1,0,unknown,no,35-44,Adultxs,11,2008-11-17,Monday
5928,48.0,blue-collar,divorced,secondary,no,501,yes,no,cellular,15,may,12,5,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-15,Thursday
5929,39.0,technician,single,tertiary,no,21,yes,no,unknown,23,may,58,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-23,Friday
5930,38.0,services,married,secondary,no,797,yes,no,cellular,20,apr,62,4,-1,0,unknown,no,35-44,Adultxs,4,2009-04-20,Monday
5931,32.0,services,single,secondary,no,1659,yes,no,unknown,30,may,120,6,-1,0,unknown,no,25-34,Millenials,5,2008-05-30,Friday
5932,27.0,entrepreneur,married,secondary,no,97,yes,yes,cellular,18,may,13,3,-1,0,unknown,no,25-34,Millenials,5,2009-05-18,Monday
5933,47.0,blue-collar,married,primary,no,2,yes,yes,cellular,20,nov,661,4,190,1,failure,no,45-54,Divorciadxs,11,2008-11-20,Thursday
5934,40.0,management,married,tertiary,no,384,no,no,cellular,20,apr,200,3,327,2,failure,no,35-44,Adultxs,4,2009-04-20,Monday
5935,41.0,technician,married,tertiary,no,63,no,no,cellular,25,aug,36,3,-1,0,unknown,no,35-44,Adultxs,8,2008-08-25,Monday
5936,40.0,admin.,married,secondary,no,1327,yes,yes,unknown,26,may,76,2,-1,0,unknown,no,35-44,Adultxs,5,2008-05-26,Monday
5937,39.0,blue-collar,married,secondary,no,284,yes,yes,cellular,17,apr,1426,2,318,6,failure,no,35-44,Adultxs,4,2009-04-17,Friday
5938,45.0,technician,married,secondary,no,3395,yes,no,cellular,18,nov,92,1,188,1,failure,no,45-54,Divorciadxs,11,2008-11-18,Tuesday
5939,31.0,services,single,secondary,no,2038,yes,no,unknown,20,may,148,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-20,Tuesday
5940,27.0,admin.,single,secondary,no,15,no,yes,cellular,21,jul,177,1,-1,0,unknown,no,25-34,Millenials,7,2008-07-21,Monday
5941,56.0,blue-collar,single,secondary,no,1187,yes,no,cellular,5,feb,47,2,-1,0,unknown,no,55-64,Gen Z & Boomers,2,2009-02-05,Thursday
5942,39.0,admin.,married,secondary,no,3047,yes,no,cellular,11,may,279,1,370,2,failure,no,35-44,Adultxs,5,2009-05-11,Monday
5943,52.0,management,married,tertiary,no,11650,yes,no,cellular,17,nov,48,1,-1,0,unknown,no,45-54,Divorciadxs,11,2008-11-17,Monday
5944,58.0,management,single,tertiary,no,1387,yes,no,unknown,5,may,174,5,-1,0,unknown,no,55-64,Gen Z & Boomers,5,2008-05-05,Monday
5945,48.0,technician,single,tertiary,no,0,no,no,unknown,16,jun,73,4,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-16,Monday
5946,33.0,blue-collar,single,secondary,no,1387,no,no,cellular,5,feb,185,1,-1,0,unknown,no,25-34,Millenials,2,2009-02-05,Thursday
5947,38.0,services,divorced,secondary,no,446,yes,no,unknown,18,jun,373,4,-1,0,unknown,no,35-44,Adultxs,6,2008-06-18,Wednesday
5948,42.0,technician,single,secondary,no,275,no,no,cellular,26,aug,31,8,-1,0,unknown,no,35-44,Adultxs,8,2008-08-26,Tuesday
5949,36.0,management,divorced,secondary,no,1655,yes,no,cellular,18,nov,155,2,-1,0,unknown,no,35-44,Adultxs,11,2008-11-18,Tuesday
5950,35.0,technician,single,secondary,no,196,yes,no,cellular,21,nov,318,1,-1,0,unknown,no,35-44,Adultxs,11,2008-11-21,Friday
5951,45.0,technician,single,tertiary,no,0,no,no,cellular,22,aug,87,4,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-22,Friday
5952,51.0,technician,married,secondary,no,1327,no,no,cellular,7,jul,21,2,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-07,Monday
5953,43.0,housemaid,married,primary,no,0,yes,no,cellular,25,aug,152,3,-1,0,unknown,no,35-44,Adultxs,8,2008-08-25,Monday
5954,45.0,technician,divorced,tertiary,no,206,no,no,cellular,13,aug,376,4,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-13,Wednesday
5955,30.0,admin.,single,secondary,no,523,no,yes,cellular,12,jun,136,3,101,1,success,no,25-34,Millenials,6,2008-06-12,Thursday
5956,40.0,management,married,tertiary,no,0,no,no,cellular,22,aug,61,4,-1,0,unknown,no,35-44,Adultxs,8,2008-08-22,Friday
5957,56.0,services,married,primary,no,444,yes,no,unknown,6,jun,432,1,-1,0,unknown,no,55-64,Gen Z & Boomers,6,2008-06-06,Friday
5958,48.0,management,divorced,tertiary,no,1401,yes,no,unknown,20,jun,72,3,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-20,Friday
5959,32.0,admin.,married,secondary,no,205,no,no,cellular,18,jul,197,3,-1,0,unknown,no,25-34,Millenials,7,2008-07-18,Friday
5960,47.0,admin.,single,secondary,no,3957,yes,no,telephone,11,may,58,3,334,3,other,no,45-54,Divorciadxs,5,2009-05-11,Monday
5961,30.0,technician,single,secondary,no,9645,no,yes,cellular,26,aug,130,10,-1,0,unknown,no,25-34,Millenials,8,2008-08-26,Tuesday
5962,37.0,management,married,tertiary,no,620,yes,no,cellular,17,nov,93,3,-1,0,unknown,no,35-44,Adultxs,11,2008-11-17,Monday
5963,52.0,blue-collar,single,secondary,no,1541,yes,no,unknown,14,may,243,1,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-14,Wednesday
5964,49.0,retired,married,primary,no,-37,no,no,unknown,4,jul,191,2,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-04,Friday
5965,53.0,management,married,tertiary,no,-601,yes,no,unknown,30,may,509,2,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-30,Friday
5966,53.0,services,married,secondary,no,197,yes,no,cellular,17,apr,307,1,-1,0,unknown,no,45-54,Divorciadxs,4,2009-04-17,Friday
5967,34.0,technician,divorced,secondary,no,-276,yes,no,unknown,29,may,175,3,-1,0,unknown,no,25-34,Millenials,5,2008-05-29,Thursday
5968,40.0,admin.,married,secondary,no,824,yes,no,cellular,17,apr,359,1,-1,0,unknown,no,35-44,Adultxs,4,2009-04-17,Friday
5969,39.0,services,married,secondary,no,636,yes,no,telephone,12,may,15,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-12,Monday
5970,33.0,blue-collar,married,secondary,no,19,yes,no,cellular,4,feb,56,1,271,1,other,no,25-34,Millenials,2,2009-02-04,Wednesday
5971,41.0,blue-collar,married,secondary,no,641,yes,no,unknown,13,may,161,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-13,Tuesday
5972,31.0,management,single,tertiary,no,2983,yes,no,cellular,2,jul,153,1,-1,0,unknown,no,25-34,Millenials,7,2008-07-02,Wednesday
5973,45.0,services,divorced,secondary,no,0,yes,yes,cellular,21,nov,173,1,192,1,failure,no,45-54,Divorciadxs,11,2008-11-21,Friday
5974,23.0,admin.,single,secondary,no,252,yes,no,cellular,15,may,56,1,-1,0,unknown,no,18-24,Gen Z & Boomers,5,2008-05-15,Thursday
5975,51.0,management,divorced,tertiary,no,119,no,no,unknown,5,jun,112,2,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-05,Thursday
5976,34.0,management,single,tertiary,no,171,yes,no,cellular,7,may,191,1,294,1,failure,no,25-34,Millenials,5,2008-05-07,Wednesday
5977,36.0,management,married,tertiary,no,0,yes,no,unknown,27,may,145,2,-1,0,unknown,no,35-44,Adultxs,5,2008-05-27,Tuesday
5978,42.0,admin.,divorced,secondary,no,-249,yes,no,cellular,14,jul,149,3,-1,0,unknown,no,35-44,Adultxs,7,2008-07-14,Monday
5979,33.0,management,married,tertiary,no,455,yes,yes,unknown,29,may,122,10,-1,0,unknown,no,25-34,Millenials,5,2008-05-29,Thursday
5980,46.0,management,married,secondary,no,10,yes,no,cellular,29,jul,122,7,-1,0,unknown,no,45-54,Divorciadxs,7,2008-07-29,Tuesday
5981,37.0,admin.,married,secondary,no,529,yes,no,cellular,16,sep,234,1,149,2,other,no,35-44,Adultxs,9,2008-09-16,Tuesday
5982,33.0,management,single,tertiary,no,1859,yes,no,cellular,30,jan,1169,4,-1,0,unknown,no,25-34,Millenials,1,2009-01-30,Friday
5983,30.0,admin.,single,secondary,no,613,yes,no,cellular,17,apr,180,2,302,1,failure,no,25-34,Millenials,4,2009-04-17,Friday
5984,53.0,technician,divorced,secondary,no,751,yes,no,unknown,16,may,343,4,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-16,Friday
5985,46.0,management,married,secondary,no,0,no,no,cellular,27,aug,38,6,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-27,Wednesday
5986,35.0,management,married,tertiary,no,1471,yes,yes,cellular,13,aug,236,3,-1,0,unknown,no,35-44,Adultxs,8,2008-08-13,Wednesday
5987,36.0,technician,single,secondary,no,7503,yes,no,unknown,4,jun,25,1,-1,0,unknown,no,35-44,Adultxs,6,2008-06-04,Wednesday
5988,46.0,technician,married,secondary,no,68,yes,yes,unknown,16,jun,87,3,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-16,Monday
5989,31.0,blue-collar,single,secondary,no,530,no,yes,cellular,18,nov,251,2,-1,0,unknown,no,25-34,Millenials,11,2008-11-18,Tuesday
5990,52.0,management,married,tertiary,no,1319,yes,no,cellular,17,nov,113,1,-1,0,unknown,no,45-54,Divorciadxs,11,2008-11-17,Monday
5991,48.0,admin.,single,secondary,no,479,yes,yes,unknown,18,jun,533,3,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-18,Wednesday
5992,45.0,blue-collar,married,primary,no,360,no,no,unknown,20,jun,98,2,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-20,Friday
5993,36.0,management,single,tertiary,no,2163,no,no,cellular,5,jun,317,1,-1,0,unknown,no,35-44,Adultxs,6,2008-06-05,Thursday
5994,53.0,retired,married,primary,no,136,yes,no,unknown,6,may,267,2,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-06,Tuesday
5995,35.0,management,married,tertiary,no,-196,yes,no,cellular,22,jul,216,2,-1,0,unknown,no,35-44,Adultxs,7,2008-07-22,Tuesday
5996,44.0,management,married,tertiary,no,4087,yes,no,unknown,19,may,457,5,-1,0,unknown,no,35-44,Adultxs,5,2008-05-19,Monday
5997,38.0,management,married,tertiary,no,1354,yes,no,cellular,29,jan,50,2,-1,0,unknown,no,35-44,Adultxs,1,2009-01-29,Thursday
5998,44.0,blue-collar,married,primary,no,2,no,yes,telephone,7,jul,46,2,-1,0,unknown,no,35-44,Adultxs,7,2008-07-07,Monday
5999,51.0,housemaid,married,unknown,no,2337,yes,no,cellular,27,may,133,2,41,5,success,no,45-54,Divorciadxs,5,2008-05-27,Tuesday
6000,32.0,technician,single,tertiary,no,514,yes,yes,cellular,7,may,138,1,168,1,failure,no,25-34,Millenials,5,2008-05-07,Wednesday
6001,59.0,blue-collar,married,primary,no,6212,yes,no,cellular,5,may,574,2,-1,0,unknown,no,55-64,Gen Z & Boomers,5,2008-05-05,Monday
6002,31.0,management,single,tertiary,no,424,no,yes,cellular,7,aug,224,2,-1,0,unknown,no,25-34,Millenials,8,2008-08-07,Thursday
6003,52.0,management,married,tertiary,no,499,no,no,cellular,6,aug,115,4,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-06,Wednesday
6004,26.0,technician,married,tertiary,no,8,yes,yes,unknown,13,may,262,2,-1,0,unknown,no,25-34,Millenials,5,2008-05-13,Tuesday
6005,40.0,services,married,secondary,no,1305,no,no,cellular,22,jul,255,1,-1,0,unknown,no,35-44,Adultxs,7,2008-07-22,Tuesday
6006,35.0,technician,single,secondary,no,300,yes,no,unknown,9,may,338,4,-1,0,unknown,no,35-44,Adultxs,5,2008-05-09,Friday
6007,54.0,admin.,married,primary,no,976,yes,no,unknown,3,jun,137,3,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-03,Tuesday
6008,36.0,entrepreneur,married,tertiary,no,2700,no,no,cellular,4,feb,99,3,-1,0,unknown,no,35-44,Adultxs,2,2009-02-04,Wednesday
6009,45.0,self-employed,married,tertiary,no,-497,yes,yes,cellular,20,nov,260,1,-1,0,unknown,no,45-54,Divorciadxs,11,2008-11-20,Thursday
6010,29.0,unemployed,single,secondary,no,2424,no,no,cellular,6,feb,93,1,-1,0,unknown,no,25-34,Millenials,2,2009-02-06,Friday
6011,49.0,management,divorced,tertiary,no,-2049,yes,no,unknown,30,may,169,3,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-30,Friday
6012,52.0,services,married,secondary,no,2081,yes,no,unknown,29,may,150,1,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-29,Thursday
6013,52.0,management,married,secondary,no,189,no,no,cellular,22,aug,90,2,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-22,Friday
6014,47.0,unemployed,divorced,secondary,no,0,no,yes,cellular,30,jan,127,2,233,8,other,no,45-54,Divorciadxs,1,2009-01-30,Friday
6015,33.0,services,divorced,secondary,no,327,yes,no,unknown,7,may,109,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-07,Wednesday
6016,30.0,technician,single,secondary,no,426,yes,no,telephone,17,nov,127,4,111,6,failure,no,25-34,Millenials,11,2008-11-17,Monday
6017,52.0,self-employed,divorced,secondary,no,1291,yes,no,cellular,19,nov,559,1,169,2,failure,no,45-54,Divorciadxs,11,2008-11-19,Wednesday
6018,54.0,management,divorced,tertiary,no,3473,yes,no,cellular,12,aug,306,2,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-12,Tuesday
6019,59.0,retired,married,secondary,no,434,yes,no,unknown,12,may,63,3,-1,0,unknown,no,55-64,Gen Z & Boomers,5,2008-05-12,Monday
6020,35.0,management,married,tertiary,no,105,yes,no,cellular,6,may,36,1,365,3,failure,no,35-44,Adultxs,5,2008-05-06,Tuesday
6021,29.0,blue-collar,married,secondary,no,975,yes,no,unknown,27,may,265,2,-1,0,unknown,no,25-34,Millenials,5,2008-05-27,Tuesday
6022,33.0,technician,single,secondary,no,-479,no,no,cellular,7,aug,235,1,-1,0,unknown,no,25-34,Millenials,8,2008-08-07,Thursday
6023,32.0,technician,married,primary,no,62,yes,yes,unknown,13,may,120,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-13,Tuesday
6024,50.0,blue-collar,married,primary,no,0,no,no,unknown,9,jun,199,4,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-09,Monday
6025,54.0,entrepreneur,married,secondary,no,0,no,no,unknown,9,jun,96,1,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-09,Monday
6026,49.0,technician,single,secondary,no,1202,yes,no,unknown,18,jun,122,1,-1,0,unknown,no,45-54,Divorciadxs,6,2008-06-18,Wednesday
6027,39.0,admin.,single,secondary,no,2854,yes,no,unknown,2,jun,64,1,-1,0,unknown,no,35-44,Adultxs,6,2008-06-02,Monday
6028,34.0,management,single,tertiary,no,9,no,no,cellular,11,jul,439,2,-1,0,unknown,no,25-34,Millenials,7,2008-07-11,Friday
6029,31.0,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,-1,0,unknown,no,25-34,Millenials,11,2008-11-19,Wednesday
6030,46.0,technician,divorced,tertiary,no,0,yes,no,cellular,11,aug,249,5,-1,0,unknown,no,45-54,Divorciadxs,8,2008-08-11,Monday
6031,59.0,retired,married,secondary,no,2467,no,no,cellular,20,nov,972,2,-1,0,unknown,no,55-64,Gen Z & Boomers,11,2008-11-20,Thursday
6032,32.0,technician,married,tertiary,no,3850,yes,no,cellular,20,apr,63,4,-1,0,unknown,no,25-34,Millenials,4,2009-04-20,Monday
6033,39.0,admin.,married,secondary,no,47,yes,no,cellular,16,aug,143,2,371,6,failure,no,35-44,Adultxs,8,2010-08-16,Monday
6034,54.0,blue-collar,married,primary,no,1895,yes,no,cellular,17,apr,345,1,-1,0,unknown,no,45-54,Divorciadxs,4,2009-04-17,Friday
6035,33.0,technician,divorced,secondary,no,522,no,yes,cellular,7,jul,559,4,-1,0,unknown,no,25-34,Millenials,7,2008-07-07,Monday
6036,59.0,blue-collar,married,secondary,yes,-918,yes,no,unknown,16,jun,253,2,-1,0,unknown,no,55-64,Gen Z & Boomers,6,2008-06-16,Monday
6037,28.0,blue-collar,single,secondary,no,-193,no,no,cellular,18,jul,580,7,-1,0,unknown,no,25-34,Millenials,7,2008-07-18,Friday
6038,48.0,blue-collar,married,secondary,no,48,yes,yes,unknown,29,may,144,1,-1,0,unknown,no,45-54,Divorciadxs,5,2008-05-29,Thursday
6039,39.0,management,married,tertiary,no,0,yes,yes,cellular,17,jul,301,1,-1,0,unknown,no,35-44,Adultxs,7,2008-07-17,Thursday
6040,41.0,technician,married,secondary,no,201,no,yes,cellular,14,jul,53,8,-1,0,unknown,no,35-44,Adultxs,7,2008-07-14,Monday
6041,33.0,admin.,single,secondary,no,598,yes,no,unknown,28,may,189,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-28,Wednesday
6042,37.0,management,married,primary,no,1506,no,no,cellular,2,nov,101,3,80,3,success,no,35-44,Adultxs,11,2009-11-02,Monday
6043,30.0,admin.,married,tertiary,no,26,yes,no,cellular,16,apr,62,1,323,1,failure,no,25-34,Millenials,4,2009-04-16,Thursday
6044,36.0,management,married,tertiary,no,1582,no,no,telephone,3,feb,26,2,197,1,failure,no,35-44,Adultxs,2,2009-02-03,Tuesday
6045,53.0,blue-collar,divorced,primary,no,559,no,no,telephone,9,feb,16,5,-1,0,unknown,no,45-54,Divorciadxs,2,2009-02-09,Monday
6046,26.0,admin.,single,secondary,yes,0,yes,no,cellular,16,jul,157,2,-1,0,unknown,no,25-34,Millenials,7,2008-07-16,Wednesday
6047,59.0,retired,married,primary,no,-411,no,no,cellular,29,jan,225,1,-1,0,unknown,no,55-64,Gen Z & Boomers,1,2009-01-29,Thursday
6048,44.0,blue-collar,single,secondary,no,36,yes,no,unknown,8,may,712,1,-1,0,unknown,no,35-44,Adultxs,5,2008-05-08,Thursday
6049,55.0,unemployed,married,secondary,no,512,no,no,cellular,28,jan,70,1,-1,0,unknown,no,55-64,Gen Z & Boomers,1,2009-01-28,Wednesday
6050,26.0,blue-collar,single,secondary,no,786,yes,yes,unknown,14,may,103,5,-1,0,unknown,no,25-34,Millenials,5,2008-05-14,Wednesday
6051,41.0,blue-collar,married,primary,no,3658,yes,no,cellular,9,apr,268,1,330,1,failure,no,35-44,Adultxs,4,2009-04-09,Thursday
6052,28.0,management,single,tertiary,no,-227,yes,no,unknown,4,jun,298,2,-1,0,unknown,no,25-34,Millenials,6,2008-06-04,Wednesday
6053,40.0,management,married,tertiary,no,423,yes,no,cellular,30,jul,134,24,-1,0,unknown,no,35-44,Adultxs,7,2008-07-30,Wednesday
6054,47.0,unemployed,divorced,secondary,no,947,no,no,cellular,5,feb,124,2,-1,0,unknown,no,45-54,Divorciadxs,2,2009-02-05,Thursday
6055,39.0,services,married,primary,no,324,yes,no,cellular,8,may,340,2,312,4,failure,no,35-44,Adultxs,5,2008-05-08,Thursday
6056,38.0,blue-collar,married,secondary,no,0,yes,no,unknown,9,jun,254,1,-1,0,unknown,no,35-44,Adultxs,6,2008-06-09,Monday
6057,37.0,services,married,secondary,no,1694,yes,yes,cellular,29,jan,404,2,251,6,failure,no,35-44,Adultxs,1,2009-01-29,Thursday
6058,36.0,blue-collar,married,secondary,no,2894,yes,no,cellular,17,jul,747,1,-1,0,unknown,no,35-44,Adultxs,7,2008-07-17,Thursday
6059,53.0,management,married,secondary,no,2693,no,no,cellular,21,nov,140,1,-1,0,unknown,no,45-54,Divorciadxs,11,2008-11-21,Friday
6060,47.0,technician,married,secondary,no,644,no,no,telephone,28,jan,54,3,160,13,failure,no,45-54,Divorciadxs,1,2009-01-28,Wednesday
6061,28.0,management,single,tertiary,no,185,no,no,cellular,30,jan,651,2,-1,0,unknown,no,25-34,Millenials,1,2009-01-30,Friday
6062,32.0,student,single,unknown,no,1583,yes,no,unknown,20,may,57,1,-1,0,unknown,no,25-34,Millenials,5,2008-05-20,Tuesday
6063,25.0,management,single,tertiary,no,2399,yes,no,unknown,3,jun,193,2,-1,0,unknown,no,25-34,Millenials,6,2008-06-03,Tuesday
6064,39.0,admin.,married,tertiary,no,1322,yes,no,cellular,24,sep,157,3,486,1,other,no,35-44,Adultxs,9,2008-09-24,Wednesday
